-12
-13
-12
-12
-12
-12
-13
-31
-13
-13
7
-22
-22
-11
-22
-13
-22
-13
-13
-22
-13
7
-13
-30
-13
8
-22
-13
-13
-22
-13
-13
-31
-13
-12
-13
-13
-13
-13
-13
8
-11
-21
-13
-22
-13
-12
-31
-12
-21
-31
-12
-13
-12
-11
-13
-13
-13
8
-13
-13
-21
-12
-12
-13
-13
-2
-22
-20
-12
-10
-2
-13
8
-13
-13
-40
-11
-13
-13
-13
-12
-13
-22
-21
-22
-13
-13
-13
-1
-22
-22
-13
-22
-13
-22
-13
-13
-12
-13
-2
-12
-31
-31
-11
-13
-13
-31
-12
-12
-13
-13
-22
-12
7
-13
-22
-21
-31
-13
-12
-13
-12
-12
-22
-22
-13
-22
-12
-12
-12
-12
-12
-13
-13
-13
-13
8
-13
-12
-13
-31
-22
8
-22
-13
8
-12
8
-13
8
-21
-13
-13
-13
-22
-22
-13
-12
-13
-21
-22
-11
-12
-13
8
-11
-31
-31
-13
-11
-22
8
-2
-21
-22
-22
-22
-2
-40
-13
-13
-2
-13
-13
-13
-22
-22
-12
-13
-31
-12
-31
-13
-13
-12
-21
-13
-12
-13
-22
-22
-13
-13
-11
-12
-12
-10
-22
-11
-22
-31
-13
-12
7
-22
-13
-21
-12
-13
-21
-13
-13
-12
-22
-31
-12
-12
-12
-21
-22
-13
-22
-30
-22
-31
-12
-22
-13
-12
-11
-22
-13
-13
-12
-13
8
-22
7
-13
-21
8
-13
-13
-13
-12
-12
-13
-13
-12
-13
-21
-31
-22
-11
-21
-13
-21
-22
-11
-12
-20
-13
-31
-22
-22
-31
-31
-11
-13
-12
-12
-22
-22
-12
-12
-22
8
-22
-13
-12
-12
-21
-12
-12
7
-13
-12
-2
-22
-22
-12
-12
-13
-12
7
-12
-13
-22
-13
-21
-11
-12
-13
-2
-21
-21
-20
-13
-2
9
-20
-22
-12
-13
-12
8
-22
-13
-13
-13
-11
-22
-13
7
-31
-22
-31
-1
-13
-12
-13
-12
-21
-22
-12
-11
-12
-13
-11
-11
-20
-22
-12
-2
-13
-13
-11
7
-13
-13
-13
-13
-13
-13
-22
-22
9
-22
-31
-13
-21
-11
-12
-11
-13
-13
-13
-12
-1
-22
-13
-12
7
-22
7
-21
-13
-12
-13
-13
-22
-12
-11
-13
-22
-22
-22
-11
-13
-12
-13
-13
-13
7
-12
-13
-22
-13
-12
-13
-22
-12
-13
7
-12
-12
-13
-12
-13
-12
-13
-11
-13
-13
-12
-22
-13
-12
-11
-11
-30
-21
-22
-13
-13
-22
-12
-13
7
-21
-11
-21
-13
-13
-12
-12
7
-13
-11
-13
-13
-12
-12
-13
-13
-13
8
-21
7
-31
-22
-21
-31
-13
-13
-12
-31
-13
-12
-12
-12
-12
-30
-22
-12
-11
-22
-11
-13
-31
-12
-21
-22
7
-12
-11
-11
-21
8
-22
-13
-13
8
-13
-31
-12
-11
-22
-13
-13
-20
-22
-22
-21
-11
-21
-13
-12
-13
-13
-13
-12
-12
-2
8
8
9
-21
-21
-22
-13
-12
-13
-13
-2
-13
8
7
-2
8
-31
-11
-12
-22
-13
-22
7
-20
-22
-13
-11
-13
-22
-22
-30
-31
-10
-13
-13
-12
-12
-12
-12
-13
9
-11
-22
-12
-21
-21
-13
-11
-13
-22
8
-12
-12
-11
-11
-22
-11
8
-12
8
-13
-12
-13
-11
-22
-13
-13
-21
-22
-12
-20
-13
-11
-13
-13
-31
-13
-12
-13
-11
-12
-13
-12
8
